ip;domain;weight;url;file_hash;file_name;http_referrer;http_user_agent;description
;lvcaq.com;51;;;;;;Some domain description
51.74.7.115;;84;;;;;;Some IP description
160.193.36.11;;28;;;;;;Some IP description
;tpqymbi.com;47;;;;;;Some domain description
;ventwqd.com;69;;;;;;Some domain description
;;17;;da3b978a6d475c1ba62ce95878cfe5e3;qibcrvzk.txt;;;Some file description
;atlifv.com;58;;;;;;Some domain description
121.107.66.130;;66;;;;;;Some IP description
;;31;;7f8ab80e2beb9f64606bc1ac3d185caa;wbptxrvt.dll;;;Some file description
250.160.77.251;;73;;;;;;Some IP description
165.87.24.156;;28;;;;;;Some IP description
;;27;https://rcqnhee.com/ojqto;;;;;Some URL description
;pzcxroe.com;18;;;;;;Some domain description
;lidpbqj.com;32;;;;;;Some domain description
118.171.16.63;;69;;;;;;Some IP description
;;21;;f2e69ca5b014e48f138b383df84a209a;zznhybnr.pdf;;;Some file description
;;84;https://vyrneg.com/lapgr;;;;;Some URL description
;brhcf.com;11;;;;;;Some domain description
;;100;https://niifjb.com/tucup;;;;;Some URL description
;ugllpd.com;41;;;;;;Some domain description
;;15;https://holkw.com/dyhzo;;;;;Some URL description
;;8;;f69e51882da4e777e844b7ebfa6ef772;yqdpxgck.pdf;;;Some file description
;dvdyib.com;39;;;;;;Some domain description
148.213.186.176;;33;;;;;;Some IP description
;;57;;dcacf4ab815097ca91af20a740763ba8;apdkfflk.pdf;;;Some file description
;cwznwzbcbn.com;25;;;;;;Some domain description
;;25;https://bddqbdxeri.com/alfso;;;;;Some URL description
;;93;;15e4d37cba1e7aa60176243aaa6d06e4;omklyqrp.dll;;;Some file description
;ywiqouekt.com;46;;;;;;Some domain description
;;20;https://flaydvv.com/wvuof;;;;;Some URL description
;;31;;f49544c59aa62c913608a33190cbce50;ttqkjuih.txt;;;Some file description
114.6.152.61;;69;;;;;;Some IP description
;;31;;19de9e58d8d727778f893f7965f4ceb8;vyqprwah.exe;;;Some file description
;jxiywkt.com;40;;;;;;Some domain description
;xyoaxh.com;72;;;;;;Some domain description
;;61;https://wcdlipvl.com/iskbv;;;;;Some URL description
;;5;https://yrldks.com/admtj;;;;;Some URL description
;;75;https://odbnunvte.com/ejnxo;;;;;Some URL description
;ykymicxz.com;55;;;;;;Some domain description
;;3;;b0a4d145d35a547e611ecdde82963537;dagzekhy.dll;;;Some file description
99.217.134.49;;73;;;;;;Some IP description
;;25;;90cdffaddda91d87fa28e0e4b225d86b;zwzljjsw.pdf;;;Some file description
;;4;https://jtjndtwjv.com/kdiqr;;;;;Some URL description
122.1.164.80;;71;;;;;;Some IP description
;;97;https://trjopxu.com/bvnph;;;;;Some URL description
222.230.132.59;;55;;;;;;Some IP description
;ljhzzyib.com;80;;;;;;Some domain description
7.84.76.183;;66;;;;;;Some IP description
;;11;;2d307decaf030298b166749fb877c2a2;vghguhbo.txt;;;Some file description
198.187.240.184;;58;;;;;;Some IP description
;;49;https://mxxutpj.com/hpois;;;;;Some URL description
;;82;;5eaa73ce3f19db535edef1a449ea6aca;hzpqoccz.pdf;;;Some file description
;;34;https://syuewks.com/rxaat;;;;;Some URL description
51.11.189.236;;61;;;;;;Some IP description
;;94;;03e472d76093c56620c90f0e6de08479;rvqccgek.exe;;;Some file description
;;40;https://qamjamhrp.com/urqiw;;;;;Some URL description
123.219.121.178;;91;;;;;;Some IP description
;okwhiwadoi.com;24;;;;;;Some domain description
;;32;;ff80ab5192f4b3016e632e1875b414ea;pyrrslno.txt;;;Some file description
;;76;https://cbskpprin.com/rhgnq;;;;;Some URL description
;;20;https://fejrbj.com/zesew;;;;;Some URL description
;qiperezkq.com;28;;;;;;Some domain description
;gqyykmogp.com;72;;;;;;Some domain description
;nqbor.com;41;;;;;;Some domain description
;;50;;c128e5fafb11d0bcaec029540535f146;hipepjlx.exe;;;Some file description
;duzral.com;78;;;;;;Some domain description
;;81;;f1d92aff5a45d2556faf792a45dc79cd;ljcnqglb.pdf;;;Some file description
7.232.27.214;;14;;;;;;Some IP description
;;28;;390dec3b5cca9c5596ce7009fbf31ecb;cbcglbqc.pdf;;;Some file description
;;75;https://wzash.com/rhfon;;;;;Some URL description
;;81;https://mueken.com/hrvxj;;;;;Some URL description
;;68;https://ymtkhn.com/ghnxx;;;;;Some URL description
;;49;;a8b68075a6019e5e218f51b228b04236;qndxmwet.txt;;;Some file description
;;46;https://sxicfgv.com/ohkoc;;;;;Some URL description
;tddowqtg.com;61;;;;;;Some domain description
12.113.59.202;;67;;;;;;Some IP description
;;80;;b653b8ea31b969072d0ab5e3986e2e73;grwtvsoa.dll;;;Some file description
;;43;;769d034b525119b5084d62b0420dc39a;udiydbjt.exe;;;Some file description
;ixaptmi.com;92;;;;;;Some domain description
;cucitfuzfl.com;41;;;;;;Some domain description
245.208.39.96;;38;;;;;;Some IP description
;qihrmg.com;52;;;;;;Some domain description
;;88;https://esgja.com/pappv;;;;;Some URL description
;ncaise.com;85;;;;;;Some domain description
;sxaar.com;4;;;;;;Some domain description
3.249.39.185;;93;;;;;;Some IP description
217.78.134.200;;75;;;;;;Some IP description
204.254.233.45;;82;;;;;;Some IP description
;ofvbtgxgrw.com;2;;;;;;Some domain description
;;69;https://vldywnwo.com/ifjmv;;;;;Some URL description
;smzxqyofi.com;42;;;;;;Some domain description
;;30;;a94c145a9e8f537488c9d8c606eb7eaa;bzabezvk.pdf;;;Some file description
188.204.169.48;;18;;;;;;Some IP description
;;50;https://upcbvsvqy.com/sikwn;;;;;Some URL description
;;24;;0d968569c132bb4a1937da311e38687b;flvzzrsu.pdf;;;Some file description
;yteydd.com;48;;;;;;Some domain description
;prfmdpmw.com;30;;;;;;Some domain description
;;81;;547d9e5af2c0d39ecb0febec1404adbb;shzfaeuk.txt;;;Some file description
;;68;https://jlpoqh.com/xnsxq;;;;;Some URL description
;;55;;23533edeb4abb23c48cc124b02eb4e34;zaxpllax.pdf;;;Some file description
22.75.57.213;;98;;;;;;Some IP description
40.65.72.177;;66;;;;;;Some IP description
;;68;https://pvcan.com/gsieq;;;;;Some URL description
32.67.114.231;;94;;;;;;Some IP description
;;25;;1c2748c2281cdb5f9be266ded0b2f9d3;xgkpeyuh.pdf;;;Some file description
8.43.149.4;;29;;;;;;Some IP description
190.167.196.213;;15;;;;;;Some IP description
;;98;https://xzfkd.com/sagca;;;;;Some URL description
;;77;;55ecb905b73e2869d7ed06c5720bcd53;lodhlbjf.dll;;;Some file description
;tdeamcy.com;100;;;;;;Some domain description
;zvhdm.com;6;;;;;;Some domain description
;gndczv.com;3;;;;;;Some domain description
;;80;https://maufaswsd.com/fauoa;;;;;Some URL description
102.101.218.200;;76;;;;;;Some IP description
;wmjrrldn.com;29;;;;;;Some domain description
;;45;https://lewjhr.com/qagps;;;;;Some URL description
;;22;;d8c8f0fc8c4bf58ccce80ae95429b2b5;wctfkijt.txt;;;Some file description
204.215.65.88;;95;;;;;;Some IP description
;;42;https://giscdug.com/sywfs;;;;;Some URL description
;;92;https://neqricyqy.com/ptptk;;;;;Some URL description
;;64;https://baojyxr.com/sebqh;;;;;Some URL description
;;93;;217b47dc1fb11140eedbe1b90725ace6;ndmtnudr.dll;;;Some file description
;ptazr.com;27;;;;;;Some domain description
;;56;;c7e631fbc3c90362f0b4a2cb10f97439;wyykwllk.dll;;;Some file description
;;99;;3e8678ef9909132c0fed23a857ec86c9;bkxddyfh.txt;;;Some file description
;;21;https://asejhr.com/aymvj;;;;;Some URL description
;;54;https://kbhxa.com/ebran;;;;;Some URL description
;bvaqdkc.com;97;;;;;;Some domain description
130.169.154.111;;81;;;;;;Some IP description
;;13;;3e2f5ffaf46276bbbbcfacd6e857dc0a;pjttfjfo.dll;;;Some file description
;catdkvhyqd.com;36;;;;;;Some domain description
;;91;;29733de0ef1dee59bb4f8957e63cf8ff;gzkxvljr.txt;;;Some file description
;;69;https://ncntyct.com/lavie;;;;;Some URL description
115.158.112.160;;82;;;;;;Some IP description
;bbmlq.com;67;;;;;;Some domain description
;;87;;b55f8b1df160f9b6657e97db4577e86c;lihmvaxa.pdf;;;Some file description
110.38.70.41;;23;;;;;;Some IP description
;;30;;4bb1ca727c5160a5886e365393925764;qtzjpoem.exe;;;Some file description
;;20;;122557254eefc648e7a1c8aadec32535;esklbvfd.pdf;;;Some file description
;;64;https://kzlysx.com/ifatb;;;;;Some URL description
;zalnzx.com;71;;;;;;Some domain description
;;83;https://gnbxntjoe.com/csnst;;;;;Some URL description
;kjxtrgvvu.com;21;;;;;;Some domain description
;woifuaipyp.com;8;;;;;;Some domain description
225.121.204.71;;4;;;;;;Some IP description
;;97;;c2405d84a9eecde6a16cd3fe445ec8de;mtebmugg.exe;;;Some file description
;;60;;bb4952be3de64f16f8471710951a6d2f;ualkokoq.dll;;;Some file description
187.124.142.175;;23;;;;;;Some IP description
;;95;;e8cb01d2c7e0bafe75443acbdbf8ef05;czvnhtru.dll;;;Some file description
;ydiiby.com;40;;;;;;Some domain description
;licggkbhf.com;72;;;;;;Some domain description
;;95;;bdc5df9c4fb54018765d7e736f603b56;sxoogxvz.txt;;;Some file description
;;52;https://edoxe.com/kvbsa;;;;;Some URL description
;;67;;fa0e74753eb3add30d36f5263ffb333f;vultqenw.txt;;;Some file description
;;6;https://hokqhzz.com/hpspi;;;;;Some URL description
;;97;;8158e9aaaec141e30825aca6bc1db8fe;lnhkjkfo.dll;;;Some file description
;;84;;c07ab75c5dae5d7c01cabb18e920b86c;whsijqlp.exe;;;Some file description
;;33;;c0d61b3104e20ac71f2df60ff87e0e5d;qntvbead.txt;;;Some file description
187.146.196.237;;100;;;;;;Some IP description
198.42.125.187;;53;;;;;;Some IP description
237.221.203.235;;100;;;;;;Some IP description
;;53;https://wijao.com/jwbob;;;;;Some URL description
;;2;;b367e227fb26459ad578321d4d3e8ea5;hmpqnoli.dll;;;Some file description
;;82;;1cb3689d80a436f785a68b5d72325468;ybaoefoa.dll;;;Some file description
188.148.70.41;;86;;;;;;Some IP description
;;68;;a27c18463bdeaa9a3728e6a56b856ce4;anytxayi.pdf;;;Some file description
;;99;;e1c8d061cce889006422116e5593c6c2;knkpdrbe.pdf;;;Some file description
109.161.31.88;;16;;;;;;Some IP description
;eilyp.com;33;;;;;;Some domain description
;uewrygg.com;96;;;;;;Some domain description
;csvel.com;36;;;;;;Some domain description
;imtayh.com;19;;;;;;Some domain description
;gebaxzo.com;73;;;;;;Some domain description
;;80;;2ff5500c2ad8d8ced5779303012f199f;wdjacpfa.txt;;;Some file description
141.219.1.155;;98;;;;;;Some IP description
;;34;;db3eb62e0a393d8ff13a4f56209aa43d;bopgdbsb.dll;;;Some file description
;;23;https://vgmkvs.com/eabka;;;;;Some URL description
218.145.47.148;;70;;;;;;Some IP description
;egseqrr.com;54;;;;;;Some domain description
;;48;https://hpbivhbzsx.com/bzvwo;;;;;Some URL description
;;72;;6dfc3432d58a9a7b94aaaced57721b0b;mxwkybfg.txt;;;Some file description
;;47;https://ouvsjfiyzx.com/yuqnz;;;;;Some URL description
44.73.35.162;;49;;;;;;Some IP description
;;28;https://yalqsijv.com/ecngy;;;;;Some URL description
;;26;;5f82109be4c5557c695cebe75f537f13;vsedkztq.txt;;;Some file description
;;84;;266e6ca28703d608807ba41dab6c228a;qrubamul.dll;;;Some file description
155.24.153.76;;52;;;;;;Some IP description
;;56;https://yyhhv.com/akzsv;;;;;Some URL description
;;3;;b53deb42cade3c2652af32ce4317e449;vhexjcoz.exe;;;Some file description
;lwebirinvd.com;21;;;;;;Some domain description
117.57.132.4;;91;;;;;;Some IP description
;;30;https://xhqnglr.com/vlyro;;;;;Some URL description
;gdogjxiq.com;90;;;;;;Some domain description
;;73;;1765dd1186af0a4e8d62da644b0c5338;fnzkzfkt.exe;;;Some file description
;;35;;a61e5ca0a383156dbafbad856a08723e;aepqcsnl.txt;;;Some file description
;;87;https://goyikkqb.com/dsdyi;;;;;Some URL description
;;36;https://khfqh.com/dblvj;;;;;Some URL description
196.209.244.238;;8;;;;;;Some IP description
;;5;;13d6ecafc9539fcab5bcef9e255d4067;gpfxstww.pdf;;;Some file description
;nrlagye.com;77;;;;;;Some domain description
;;6;;cc979077a9888a23da6c570db8119b43;ugotjgpe.pdf;;;Some file description
;psszpfrg.com;40;;;;;;Some domain description
;;24;https://vitjbartf.com/phrsv;;;;;Some URL description
;;51;;7f3a5c06ef9147abc5d09f1e6d47a643;werwvbkx.pdf;;;Some file description
226.140.227.23;;45;;;;;;Some IP description
;;80;https://lxgtpdye.com/cgbqh;;;;;Some URL description
83.51.206.242;;40;;;;;;Some IP description
;;8;;7846885ee5496ae1e8810ecd4ef7813a;dvjiwizw.exe;;;Some file description
;exeajzivqi.com;72;;;;;;Some domain description
143.36.139.196;;67;;;;;;Some IP description
;;44;;e9d2bedd55825bb9295fc811ef6f93d4;yyaslwxq.dll;;;Some file description
;;92;;e0443e2c35c3ba3da5228fecfdec33c2;ptjbexhc.dll;;;Some file description
;jdyjqwjqg.com;50;;;;;;Some domain description
143.150.142.241;;1;;;;;;Some IP description
3.55.216.93;;39;;;;;;Some IP description
;;97;https://iilqn.com/upqym;;;;;Some URL description
;fkfgrk.com;7;;;;;;Some domain description
;;3;https://obwgrajtpq.com/opvml;;;;;Some URL description
;cxcxorp.com;42;;;;;;Some domain description
135.84.19.3;;8;;;;;;Some IP description
;cpzfjnix.com;85;;;;;;Some domain description
;;61;https://opfwfm.com/fagte;;;;;Some URL description
28.9.121.47;;38;;;;;;Some IP description
;;24;;4f2ae1b4ac8c0dbac2c28f71bfb58b73;gydwzqrh.dll;;;Some file description
234.127.235.81;;35;;;;;;Some IP description
;;14;https://qwcrefuv.com/ewlog;;;;;Some URL description
;mpxdsps.com;81;;;;;;Some domain description
;mmyjhxu.com;25;;;;;;Some domain description
;;14;https://mfltjeto.com/ckigz;;;;;Some URL description
;;32;;20afa74dc54786f7e53d601b460d037f;exhxrpbk.dll;;;Some file description
;;82;;d5ce58aa08ed6b26230194bc6579e152;ewjloqfz.txt;;;Some file description
;;72;;5554d7d3fae1958e2b88153be52c08f0;ptsfwndt.txt;;;Some file description
;;46;;e8d38d8ae1c8443242f6620cfe506ced;pwwuddae.dll;;;Some file description
;;97;;b8f41973d59b7400107f3f86a39d5596;skyxzeym.dll;;;Some file description
;bfeybq.com;5;;;;;;Some domain description
;;64;https://wjzoypq.com/vefyz;;;;;Some URL description
;wmyqgn.com;37;;;;;;Some domain description
;;65;https://duunwq.com/iriar;;;;;Some URL description
;;69;https://gphvk.com/rtcil;;;;;Some URL description
;suhojl.com;1;;;;;;Some domain description
231.67.175.195;;7;;;;;;Some IP description
;;7;https://ufuqdyi.com/dpmju;;;;;Some URL description
;rdogsbsa.com;26;;;;;;Some domain description
9.231.160.247;;72;;;;;;Some IP description
;;16;https://nhfzqclg.com/brcwi;;;;;Some URL description
;;98;https://nsuptinpmh.com/ckamy;;;;;Some URL description
;;100;https://lexbmylc.com/phqlz;;;;;Some URL description
;dyxkcdzbxp.com;4;;;;;;Some domain description
;;1;;beed9fb668edc07fb408a0c9bfa2fade;sjpayrpw.pdf;;;Some file description
;jsriv.com;97;;;;;;Some domain description
;xhxueolp.com;3;;;;;;Some domain description
72.232.203.176;;55;;;;;;Some IP description
182.35.236.27;;98;;;;;;Some IP description
181.194.241.160;;93;;;;;;Some IP description
;;50;;a6450b47d0ea1deb7060d0b0df51ebdc;jcimbqrm.txt;;;Some file description
28.3.218.85;;19;;;;;;Some IP description
4.38.231.39;;58;;;;;;Some IP description
;;56;https://dksmny.com/mpggx;;;;;Some URL description
;qkmurxiv.com;21;;;;;;Some domain description
;;72;https://aehefjflz.com/krgge;;;;;Some URL description
;;63;;22bef6066466e9d710cd537a3d8f3b8a;ocgcnawz.pdf;;;Some file description
;wvhge.com;52;;;;;;Some domain description
;sqelp.com;5;;;;;;Some domain description
;;10;;ec86787d83725407fd065c823b0284ae;mnvdkdyb.exe;;;Some file description
;tafbc.com;69;;;;;;Some domain description
190.134.176.213;;25;;;;;;Some IP description
;lmbieles.com;86;;;;;;Some domain description
;;94;;2b4439fa2fcbbfb98edc0631a253a605;ugumjcob.pdf;;;Some file description
4.112.29.223;;90;;;;;;Some IP description
38.254.142.54;;29;;;;;;Some IP description
;sqftagu.com;56;;;;;;Some domain description
;;49;;e5001dd15405928740e3e9f938d18bad;bmcvfvin.txt;;;Some file description
201.89.164.117;;33;;;;;;Some IP description
;mzualdsab.com;50;;;;;;Some domain description
;;92;https://xfjbqyh.com/knbmy;;;;;Some URL description
;cgurbmmpyn.com;40;;;;;;Some domain description
;;25;;864f68cfbce68e38d1864d13ecc05f1e;jyaigqjb.exe;;;Some file description
254.57.151.40;;38;;;;;;Some IP description
84.243.17.120;;19;;;;;;Some IP description
;;27;;3ce8aaaa2e6b75050a3ddb25234f7e8f;xlhjxuhw.pdf;;;Some file description
;;82;;1198a2e1cf1b4bad23cc65c5f015702a;pxvctszp.dll;;;Some file description
;equhtm.com;8;;;;;;Some domain description
;mmkmpsgqc.com;52;;;;;;Some domain description
;;1;https://pizsk.com/cyzhz;;;;;Some URL description
;xdgvq.com;56;;;;;;Some domain description
;;46;https://xtmrngmop.com/nvuoj;;;;;Some URL description
233.238.42.241;;77;;;;;;Some IP description
232.111.140.149;;43;;;;;;Some IP description
;vmfizkf.com;71;;;;;;Some domain description
;ipcorfo.com;26;;;;;;Some domain description
126.17.189.14;;42;;;;;;Some IP description
;;51;https://gwqevnc.com/clnak;;;;;Some URL description
;;46;;63f9a2f4085e1e63c1fc77fc744938b1;mnvumxno.exe;;;Some file description
;;66;;47baf857cace9297aa132a1a9e668136;ioykwoet.dll;;;Some file description
240.102.196.107;;29;;;;;;Some IP description
44.38.120.181;;40;;;;;;Some IP description
;;53;;799e7e4ecc39d04d621bf9a214c595cd;rddqdlec.dll;;;Some file description
;rdams.com;71;;;;;;Some domain description
;;32;;dd29416ae21242b34eb7360f14afa3c8;ghhmatyj.exe;;;Some file description
117.37.148.91;;32;;;;;;Some IP description
;;47;;fffd048e4800227a2fc843972ca50c66;ynzokffk.exe;;;Some file description
;;72;https://oxjygb.com/hiwip;;;;;Some URL description
;;81;https://greqka.com/rhuib;;;;;Some URL description
195.246.110.145;;53;;;;;;Some IP description
;;25;https://fkerpsdnv.com/llbqr;;;;;Some URL description
;;38;https://zlvuumbe.com/qpilp;;;;;Some URL description
;;98;;6c5573d1802ff8d3a6ef74e84b5bc883;gorwiiis.exe;;;Some file description
;boadfsfzb.com;48;;;;;;Some domain description
;;17;;37900a66fab8d5bd022867b4e47c15bc;kcyrpley.dll;;;Some file description
;borubgfjp.com;46;;;;;;Some domain description
;;30;https://pyufmcbzx.com/fyupd;;;;;Some URL description
;yjcauqc.com;85;;;;;;Some domain description
127.163.111.2;;30;;;;;;Some IP description
;wznorqzooj.com;86;;;;;;Some domain description
;;27;;67f4de914139a88eee1cb23ceeb4fa96;admznmdm.dll;;;Some file description
;;83;https://fwwjj.com/gdutf;;;;;Some URL description
49.141.91.163;;21;;;;;;Some IP description
;;87;https://igcbnlam.com/nohjg;;;;;Some URL description
;;87;;0e9efb6518c43dc252fd6df338dba08d;rtlhlwbl.pdf;;;Some file description
;;3;https://nwqzuif.com/ovsdz;;;;;Some URL description
173.253.234.82;;99;;;;;;Some IP description
16.43.49.146;;88;;;;;;Some IP description
;vrrizsxbbh.com;78;;;;;;Some domain description
150.188.63.167;;40;;;;;;Some IP description
;dkvxgrvdl.com;46;;;;;;Some domain description
60.131.158.106;;10;;;;;;Some IP description
;;57;;a32c9f2ca93020a41254d9b70df801ba;bdmuilnh.pdf;;;Some file description
;;57;;ea2b8f5bcfbfd04cd45b8fb2b766ee0e;vekyocbs.txt;;;Some file description
178.187.211.157;;54;;;;;;Some IP description
;qlxcutl.com;92;;;;;;Some domain description
;yaomzrbpul.com;68;;;;;;Some domain description
;vzkkbhc.com;43;;;;;;Some domain description
;lpzmmtm.com;39;;;;;;Some domain description
;slwfzuut.com;59;;;;;;Some domain description
;;2;;ba4e25bf7c18f7ae23ac971902bc1d5c;gcgqxmwm.dll;;;Some file description
;trgqm.com;1;;;;;;Some domain description
;tmovmi.com;4;;;;;;Some domain description
;;64;;22fd9008be0c07265fab41ea80eca216;kgjfyfnl.dll;;;Some file description
64.148.187.45;;79;;;;;;Some IP description
;;90;;473b343a97d4d0c6637de4f1eddc4ba9;luxbvgfv.txt;;;Some file description
16.142.46.205;;61;;;;;;Some IP description
147.9.3.54;;43;;;;;;Some IP description
;;72;;d2f567dcd880feab0c723dc81168925b;ksnhblel.dll;;;Some file description
;bjnsji.com;69;;;;;;Some domain description
;;36;https://kkefgfmttt.com/gxppd;;;;;Some URL description
;amyadm.com;34;;;;;;Some domain description
;vwfmx.com;83;;;;;;Some domain description
;ngnihdyqs.com;60;;;;;;Some domain description
202.17.242.208;;59;;;;;;Some IP description
;ldfuxzooij.com;52;;;;;;Some domain description
;;11;https://tbipud.com/uaapi;;;;;Some URL description
231.87.144.204;;85;;;;;;Some IP description
;;70;https://duilj.com/hepzh;;;;;Some URL description
;;82;;7ab5324efc57699accd9a4b1dca70160;jsixxuvk.txt;;;Some file description
53.134.93.231;;48;;;;;;Some IP description
;gtbkfsmt.com;81;;;;;;Some domain description
;;35;;2068a338137cb8aea2b4d3743e0123b3;nebaukzd.pdf;;;Some file description
;;54;;4d7eb544541006313730cd764db00d37;pfmxoffh.dll;;;Some file description
;sgbnp.com;70;;;;;;Some domain description
;;60;https://onukzwcuk.com/svdql;;;;;Some URL description
;;95;https://zubirb.com/huazb;;;;;Some URL description
68.219.102.4;;87;;;;;;Some IP description
;;86;https://qgvmr.com/mmjud;;;;;Some URL description
;;28;https://jbhtpg.com/ggonl;;;;;Some URL description
34.245.173.101;;100;;;;;;Some IP description
;vbwywmygps.com;6;;;;;;Some domain description
225.102.15.225;;8;;;;;;Some IP description
146.68.220.225;;57;;;;;;Some IP description
;xfnjr.com;33;;;;;;Some domain description
;;61;https://xegyxhdvsl.com/ljhvw;;;;;Some URL description
213.178.61.36;;63;;;;;;Some IP description
51.253.7.55;;41;;;;;;Some IP description
141.49.187.120;;8;;;;;;Some IP description
;;8;https://sknfdkf.com/gzape;;;;;Some URL description
;dgefy.com;67;;;;;;Some domain description
;;90;https://kbtbu.com/akrtf;;;;;Some URL description
179.249.156.67;;96;;;;;;Some IP description
;dzfixz.com;83;;;;;;Some domain description
66.231.78.74;;17;;;;;;Some IP description
;;59;;e65c7aeb7e5bff04e16145ceac637fd7;vwaqrwuf.exe;;;Some file description
18.95.4.232;;39;;;;;;Some IP description
;qhaird.com;15;;;;;;Some domain description
143.93.55.197;;87;;;;;;Some IP description
82.80.14.237;;94;;;;;;Some IP description
;;88;;fc222a27f56759d8cf6385911b9f953a;xbcsdepq.exe;;;Some file description
86.74.242.90;;83;;;;;;Some IP description
;wjpfopbg.com;23;;;;;;Some domain description
;;12;https://przhau.com/gazng;;;;;Some URL description
;;85;https://emlsqivvz.com/dxooe;;;;;Some URL description
;icdkit.com;54;;;;;;Some domain description
;;75;https://qkrach.com/owjbc;;;;;Some URL description
43.62.95.150;;21;;;;;;Some IP description
;kyameo.com;10;;;;;;Some domain description
;azlboww.com;21;;;;;;Some domain description
;;75;;413f7bb183a327bacca65f2ba0d20551;bgirzllc.dll;;;Some file description
18.100.149.153;;30;;;;;;Some IP description
;;20;;d3a466c603ee2e1b201a2ffc4935a04f;ujziusnd.exe;;;Some file description
;;18;;dce4a9d237a2b1333ed46393cc59494b;cetldzuu.pdf;;;Some file description
198.200.231.110;;35;;;;;;Some IP description
233.172.219.122;;15;;;;;;Some IP description
;;37;https://fsbegk.com/dlsne;;;;;Some URL description
;;55;;a84cae29c612310f06f2390ce9cbaa3d;yymvsihy.dll;;;Some file description
;;53;https://gxesuhgnh.com/kcpje;;;;;Some URL description
193.64.137.73;;46;;;;;;Some IP description
46.207.196.100;;96;;;;;;Some IP description
;;97;;13c4d8753b5fe6e04bd99c116fba8ce8;xswypcmh.exe;;;Some file description
;gmooh.com;72;;;;;;Some domain description
87.71.73.34;;64;;;;;;Some IP description
;;64;;0062f62b5afed81b0c27d9a618383aae;uiuueapk.pdf;;;Some file description
;mwtyvi.com;67;;;;;;Some domain description
;glfsc.com;82;;;;;;Some domain description
;;12;;6a2cdf9b97c33789c918e69e34ccbadd;lkyxjibc.pdf;;;Some file description
;wonpupkp.com;6;;;;;;Some domain description
;;85;https://mtlcjj.com/yuxpv;;;;;Some URL description
;;32;https://ewrghh.com/yevgk;;;;;Some URL description
;zdfqsdpqp.com;8;;;;;;Some domain description
;;6;https://avpilksuoh.com/autsx;;;;;Some URL description
;;32;https://kgvuxdg.com/enpbq;;;;;Some URL description
;qixxzjsj.com;41;;;;;;Some domain description
;;56;;2db5bfa27c50bb2a12cfa6c01e44990b;kwzlsevr.dll;;;Some file description
;drumsz.com;70;;;;;;Some domain description
;;49;https://xyjql.com/qkxgb;;;;;Some URL description
68.236.70.135;;62;;;;;;Some IP description
;;26;https://jwwbge.com/kqraf;;;;;Some URL description
;mgbqqes.com;71;;;;;;Some domain description
95.91.90.113;;85;;;;;;Some IP description
80.21.39.162;;84;;;;;;Some IP description
;ulxje.com;89;;;;;;Some domain description
203.43.7.235;;6;;;;;;Some IP description
;bnyygabc.com;50;;;;;;Some domain description
26.73.74.188;;16;;;;;;Some IP description
;;21;;6854ecb99d6a6a9801b69fdeec7de6f9;tfxadwmy.pdf;;;Some file description
;;11;;a65a8bfc0eef1327549415f5919c5a5c;yynnmqdk.txt;;;Some file description
;bwjzfb.com;78;;;;;;Some domain description
99.72.92.111;;51;;;;;;Some IP description
;semwbd.com;84;;;;;;Some domain description
115.182.60.234;;30;;;;;;Some IP description
;;18;https://upbfcfmnj.com/tzcmq;;;;;Some URL description
;rhfci.com;97;;;;;;Some domain description
;lbmvxbxg.com;62;;;;;;Some domain description
93.50.110.9;;63;;;;;;Some IP description
241.88.40.77;;64;;;;;;Some IP description
51.167.76.127;;9;;;;;;Some IP description
;udmit.com;77;;;;;;Some domain description
97.77.202.218;;43;;;;;;Some IP description
;arizbug.com;65;;;;;;Some domain description
;;58;https://mafuw.com/hkori;;;;;Some URL description
;ypeibja.com;44;;;;;;Some domain description
12.84.35.71;;84;;;;;;Some IP description
132.0.188.222;;58;;;;;;Some IP description
225.111.34.182;;90;;;;;;Some IP description
;zwsuvgk.com;58;;;;;;Some domain description
;wsyqaljhc.com;4;;;;;;Some domain description
;;44;https://dywudvlbi.com/zlvts;;;;;Some URL description
119.30.47.201;;28;;;;;;Some IP description
;;9;;afa37f1adf7006bd22a1edd801b70523;iekinrhn.txt;;;Some file description
;wodjdzh.com;55;;;;;;Some domain description
;;82;https://cwjkcgh.com/twpqh;;;;;Some URL description
;;70;;fe2d747852bca10480d7f9f651fe673b;jdbmlslz.pdf;;;Some file description
;;92;https://zqdfrzpyr.com/rgltw;;;;;Some URL description
219.111.215.63;;92;;;;;;Some IP description
;pfvhkvpewy.com;14;;;;;;Some domain description
;;97;;dbc6784a84dc24b3d3a907b78fb9bbf7;wkqrltvw.dll;;;Some file description
;;14;https://qsrwdvkuck.com/zxatc;;;;;Some URL description
;;100;https://majkmgfjs.com/nnrss;;;;;Some URL description
53.193.19.194;;83;;;;;;Some IP description
;;45;https://gjzzmki.com/iqphv;;;;;Some URL description
;mxnhxrd.com;55;;;;;;Some domain description
;;96;;f5ae9f67c901924e50f2c9b6fe0aa556;wwjerokx.exe;;;Some file description
;;63;https://frxgkxjw.com/hflll;;;;;Some URL description
;;29;;bbee53820e660bcf25df36fe7e2d6e83;cekxdjwc.dll;;;Some file description
;;61;https://ovhrbs.com/ifchm;;;;;Some URL description
104.50.26.122;;71;;;;;;Some IP description
;;35;https://rgvumo.com/jbyat;;;;;Some URL description
